,Ticker,Position,Date,Company Name,SEC filings,GICS Sector,GICS Sub-Industry,Headquarters Location,Date first added,CIK,Founded,Adj Close,Close,Dividends,High,Low,Open,Stock Splits,Volume,Daily return,1-week (5-day) moving average daily return,Rolling cumulative sum of volume,Daily P&L,Cumulative Daily P&L,Cumulative Daily Portfolio P&L
7,ABT,-8000.0,2022-05-04,Abbott,reports,Health Care,Health Care Equipment,"North Chicago, Illinois",1964-03-31,1800.0,1888,,115.69999694824219,0.0,116.33000183105469,111.12999725341797,112.5,0.0,5347400.0,-0.6080756061881186,0.004900590509972602,1174947680128.0,4864.604849504949,1660095.5254861496,28586739.23961626
8,ACN,9000.0,2022-05-04,Accenture,reports,Information Technology,IT Consulting & Other Services,"Dublin, Ireland",2011-07-06,1467373.0,1989,,314.8599853515625,0.0,315.8800048828125,300.80999755859375,303.1499938964844,0.0,1900200.0,1.7213482597792422,0.3894857803706423,1174949580328.0,15492.13433801318,4558665.303936504,28602231.373954274
9,ADBE,-10000.0,2022-05-04,Adobe,reports,Information Technology,Application Software,"San Jose, California",1997-05-05,796343.0,1982,,423.3500061035156,0.0,424.2300109863281,395.04998779296875,407.2900085449219,0.0,3330400.0,0.34456592072446635,0.47551410209795675,1174952910728.0,-3445.6592072446633,-2067637.9466944959,28598785.71474703
10,ADI,-14000.0,2022-05-04,Analog Devices,reports,Information Technology,Semiconductors,"Wilmington, Massachusetts",1999-10-12,6281.0,1965,,164.00643920898438,0.0,164.15573801475975,153.5451341594226,157.94464949717943,0.0,3940400.0,-0.612598472081084,0.34676144535471365,1174956851128.0,8576.378609135176,2043781.5357362225,28607362.093356166
11,ADM,15000.0,2022-05-04,ADM,reports,Consumer Staples,Agricultural Products,"Chicago, Illinois",1981-07-29,7084.0,1902,,90.7317886352539,0.0,90.88110192667658,88.51201694189018,89.82596023650865,0.0,3413600.0,-0.446779107741987,0.07969219889867085,1174960264728.0,-6701.686616129805,-1599597.4641367402,28600660.406740036
12,ADP,-16000.0,2022-05-04,ADP,reports,Information Technology,Data Processing & Outsourced Services,"Roseland, New Jersey",1981-03-31,8670.0,1949,,228.8800048828125,0.0,229.4199981689453,220.30999755859375,221.82000732421875,0.0,1631500.0,1.5225999434764916,0.505827308831593,1174961896228.0,-24361.599095623867,-5573160.455195886,28576298.807644412
13,ADSK,17000.0,2022-05-04,Autodesk,reports,Information Technology,Application Software,"San Rafael, California",1989-12-01,769397.0,1982,,203.75,0.0,204.10000610351562,191.5800018310547,193.6999969482422,0.0,2023700.0,-0.10979554503102691,0.1395985478695391,1174963919928.0,-1866.5242655274576,312221.9083181549,28574432.283378884
14,AEE,-18000.0,2022-05-04,Ameren,reports,Utilities,Multi-Utilities,"St. Louis, Missouri",1991-09-19,1002910.0,1902,,93.2655029296875,0.0,93.45430191903748,91.89424640886216,92.1128465878658,0.0,1136300.0,-0.542255200345092,-0.03776567634437258,1174965056228.0,9760.593606211656,1388337.4215658994,28584192.876985095
15,AEP,19000.0,2022-05-04,American Electric Power,reports,Utilities,Electric Utilities,"Columbus, Ohio",1957-03-04,4904.0,1906,,99.93162536621094,0.0,100.12014058228672,97.81829288609111,98.1953233182427,0.0,2987900.0,0.07147468492770581,0.09904895505738538,1174968044128.0,1358.0190136264105,70443.11119424654,28585550.89599872
16,AES,-20000.0,2022-05-04,AES,reports,Utilities,Independent Power Producers & Energy Traders,"Arlington, Virginia",1998-10-02,874761.0,1981,,21.920000076293945,0.0,22.059999465942383,20.780000686645508,20.809999465942383,0.0,9105800.0,-0.7806500194911713,0.03227477270754851,1174977149928.0,15613.000389823426,1212312.3793383827,28601163.896388542
17,AFL,21000.0,2022-05-04,Aflac,reports,Financials,Life & Health Insurance,"Columbus, Georgia",1999-05-28,4977.0,1955,,59.255157470703125,0.0,59.35444408766987,57.279321977714915,57.338896220419954,0.0,2432400.0,1.703246225568513,0.06840402912595281,1174979582328.0,35768.17073693877,2212845.7399253612,28636932.06712548
18,AIG,-22000.0,2022-05-04,AIG,reports,Financials,Property & Casualty Insurance,"New York City, New York",1980-03-31,5272.0,1919,,63.939998626708984,0.0,64.05000305175781,59.79999923706055,60.08000183105469,0.0,7814600.0,0.07906216700752393,0.10617557153366297,1174987396928.0,-1739.3676741655265,18664.9356033103,28635192.699451316
19,AIZ,23000.0,2022-05-04,Assurant,reports,Financials,Multi-line Insurance,"New York City, New York",2007-04-10,1267238.0,1892,,186.1642303466797,0.0,186.4033293945811,177.7660758043691,181.62145484467368,0.0,587200.0,1.9115457357691474,0.596935758756511,1174987984128.0,43965.55192269039,839325.7146816481,28679158.251374006
20,AMZN,-12000.0,2022-05-04,Amazon,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Seattle, Washington",2005-11-18,1018724.0,1994,,125.92849731445312,0.0,126.0,119.18299865722656,123.5999984741211,0.0,110746000.0,-0.48734531172710993,0.14201327597227298,1175382483728.0,5848.143740725319,1120169.6003571798,28685006.39511473
21,CCL,13000.0,2022-05-04,Carnival,reports,Consumer Discretionary,"Hotels, Resorts & Cruise Lines","Miami, Florida",1998-12-22,815097.0,1972,,17.729999542236328,0.0,17.729999542236328,16.690000534057617,17.420000076293945,0.0,37917900.0,-0.9038711813730924,-0.1010198005127437,1175650358928.0,-11750.3253578502,-2634636.8391024177,28673256.06975688
22,TSLA,11000.0,2022-05-04,Tesla,reports,Consumer Discretionary,Automobile Manufacturers,"Palo Alto, California",2020-12-21,1318605.0,2003,,952.6199951171875,0.0,955.5,885.280029296875,903.9400024414062,0.0,27214600.0,3.5036065842452953,1.21130157259477,1177427100928.0,38539.67242669825,9253374.841612482,28711795.742183577
0,A,1000.0,2022-05-05,Agilent Technologies,reports,Health Care,Health Care Equipment,"Santa Clara, California",2000-06-05,1090872.0,1999,,122.1500015258789,0.0,125.20999908447266,120.80000305175781,124.62000274658203,0.0,2123600.0,-0.3093407152304991,0.5657920983828666,1177783049445.0,-309.3407152304991,-132659.70934890473,28711486.401468348
1,AAL,2000.0,2022-05-05,American Airlines Group,reports,Industrials,Airlines,"Fort Worth, Texas",2015-03-23,6201.0,1934,,18.540000915527344,0.0,19.520000457763672,18.3799991607666,19.25,0.0,32054500.0,-0.8482193967750428,0.3818752891144679,1177815103945.0,-1696.4387935500856,-797530.6100093416,28709789.962674797
2,AAP,3000.0,2022-05-05,Advance Auto Parts,reports,Consumer Discretionary,Automotive Retail,"Raleigh, North Carolina",2015-07-09,1158449.0,1932,,201.3300018310547,0.0,207.49000549316406,198.6199951171875,206.83999633789062,0.0,754900.0,9.859222863491867,1.9712784495172073,1177815858845.0,29577.6685904756,12794547.680128472,28739367.63126527
3,AAPL,-4000.0,2022-05-05,Apple,reports,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1982-11-30,320193.0,1977,,156.54000854492188,0.0,163.8392816781729,154.7226713355035,163.609623375098,0.0,130525300.0,-0.22247053533391495,2.09467066146319,1177946384145.0,889.8821413356598,436961.202453437,28740257.51340661
4,ABBV,5000.0,2022-05-05,AbbVie,reports,Health Care,Pharmaceuticals,"North Chicago, Illinois",2012-12-31,1551152.0,2013 (1888),,152.17999267578125,0.0,153.32000732421875,150.0399932861328,152.77000427246094,0.0,6869300.0,-0.02785240597383411,1.6902679620358796,1177953253445.0,-139.26202986917056,-395654.4031450886,28740118.25137674
5,ABC,-6000.0,2022-05-05,AmerisourceBergen,reports,Health Care,Health Care Distributors,"Chesterbrook, Pennsylvania",2001-08-30,1140859.0,1985,,154.71913146972656,0.0,156.08496980540832,152.95449766970935,154.4000950982582,0.0,1543100.0,0.01668510261631393,1.7554731256052425,1177954796545.0,-100.11061569788359,-97961.97434009457,28740018.140761044
6,ABMD,7000.0,2022-05-05,Abiomed,reports,Health Care,Health Care Equipment,"Danvers, Massachusetts",2018-05-31,815094.0,1981,,272.25,0.0,298.5,269.05999755859375,291.4800109863281,0.0,321400.0,0.759640177745377,2.0770450405093266,1177955117945.0,5317.481244217639,4122428.1236407575,28745335.62200526
7,ABT,-8000.0,2022-05-05,Abbott,reports,Health Care,Health Care Equipment,"North Chicago, Illinois",1964-03-31,1800.0,1888,,113.01000213623047,0.0,115.0,111.68000030517578,114.86000061035156,0.0,5703300.0,-0.584903573420641,-0.011780246873175314,1177960821245.0,4679.228587365128,1664774.7540735148,28750014.850592628
8,ACN,9000.0,2022-05-05,Accenture,reports,Information Technology,IT Consulting & Other Services,"Dublin, Ireland",2011-07-06,1467373.0,1989,,298.70001220703125,0.0,312.20001220703125,294.6099853515625,310.7099914550781,0.0,2231700.0,1.6431289846978019,0.36133965713316807,1177963052945.0,14788.160862280218,4573453.464798784,28764803.01145491
9,ADBE,-10000.0,2022-05-05,Adobe,reports,Information Technology,Application Software,"San Jose, California",1997-05-05,796343.0,1982,,400.510009765625,0.0,417.989990234375,395.7099914550781,415.54998779296875,0.0,3507700.0,0.3408436337392195,0.43507886507577875,1177966560645.0,-3408.436337392195,-2071046.383031888,28761394.575117517
10,ADI,-14000.0,2022-05-05,Analog Devices,reports,Information Technology,Semiconductors,"Wilmington, Massachusetts",1999-10-12,6281.0,1965,,157.50669860839844,0.0,162.6129151246142,155.78470474114863,161.26918033111642,0.0,3961500.0,-0.6067346763678391,0.3103949092789482,1177970522145.0,8494.285469149747,2052275.8212053722,28769888.860586666
11,ADM,15000.0,2022-05-05,ADM,reports,Consumer Staples,Agricultural Products,"Chicago, Illinois",1981-07-29,7084.0,1902,,88.99977111816406,0.0,91.2892136612685,87.90481208190845,90.73178549327598,0.0,2934800.0,-0.4349461203587281,0.07147764965812717,1177973456945.0,-6524.191805380921,-1606121.655942121,28763364.668781284
12,ADP,-16000.0,2022-05-05,ADP,reports,Information Technology,Data Processing & Outsourced Services,"Roseland, New Jersey",1981-03-31,8670.0,1949,,218.55999755859375,0.0,228.2899932861328,216.14999389648438,228.2899932861328,0.0,2103500.0,1.4557366250797874,0.47960568935821285,1177975560445.0,-23291.7860012766,-5596452.241197162,28740072.882780008
13,ADSK,17000.0,2022-05-05,Autodesk,reports,Information Technology,Application Software,"San Rafael, California",1989-12-01,769397.0,1982,,198.38999938964844,0.0,204.7899932861328,195.61000061035156,203.77999877929688,0.0,3483900.0,-0.09228586380972088,0.13252271965670825,1177979044345.0,-1568.859684765255,310653.04863338964,28738504.023095243
14,AEE,-18000.0,2022-05-05,Ameren,reports,Utilities,Multi-Utilities,"St. Louis, Missouri",1991-09-19,1002910.0,1902,,92.65936279296875,0.0,93.37480358997156,91.96379956314416,92.84816177580856,0.0,1272300.0,-0.5329433788092268,-0.04223468285298101,1177980316645.0,9592.980818566082,1397930.4023844656,28748097.00391381
15,AEP,19000.0,2022-05-05,American Electric Power,reports,Utilities,Electric Utilities,"Columbus, Ohio",1957-03-04,4904.0,1906,,98.87992858886719,0.0,100.26896422425173,97.94728388824342,99.36609106125178,0.0,2680400.0,0.06713369926574189,0.09253899227373519,1177982997045.0,1275.540286049096,71718.65148029564,28749372.544199858
16,AES,-20000.0,2022-05-05,AES,reports,Utilities,Independent Power Producers & Energy Traders,"Arlington, Virginia",1998-10-02,874761.0,1981,,21.329999923706055,0.0,22.1200008392334,21.049999237060547,21.639999389648438,0.0,7265800.0,-0.7842838255638912,0.022671451232702568,1177990262845.0,15685.676511277825,1227998.0558496607,28765058.220711134
17,AFL,21000.0,2022-05-05,Aflac,reports,Financials,Life & Health Insurance,"Columbus, Georgia",1999-05-28,4977.0,1955,,57.61690139770508,0.0,58.88779205423356,57.1105335944499,58.5303541754456,0.0,2423300.0,1.7012143274163796,0.07176699170002099,1177992686145.0,35725.50087574397,2248571.2408011053,28800783.72158688
18,AIG,-22000.0,2022-05-05,AIG,reports,Financials,Property & Casualty Insurance,"New York City, New York",1980-03-31,5272.0,1919,,62.119998931884766,0.0,63.720001220703125,61.439998626708984,62.93000030517578,0.0,6021000.0,0.07815584359694583,0.10585533318135434,1177998707145.0,-1719.4285591328082,16945.50704417749,28799064.293027747
19,AIZ,23000.0,2022-05-05,Assurant,reports,Financials,Multi-line Insurance,"New York City, New York",2007-04-10,1267238.0,1892,,188.71456909179688,0.0,189.87019174767983,185.19790212095583,185.19790212095583,0.0,498300.0,2.0379036113430136,0.6200247312118025,1177999205445.0,46871.78306088931,886197.4977425374,28845936.076088637
20,AMZN,-12000.0,2022-05-05,Amazon,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Seattle, Washington",2005-11-18,1018724.0,1994,,116.40699768066406,0.0,123.4990005493164,115.07250213623047,123.0,0.0,144392000.0,-0.5179435160666244,0.14855593515076376,1178349299245.0,6215.322192799493,1126384.9225499793,28852151.398281436
21,CCL,13000.0,2022-05-05,Carnival,reports,Consumer Discretionary,"Hotels, Resorts & Cruise Lines","Miami, Florida",1998-12-22,815097.0,1972,,16.540000915527344,0.0,17.540000915527344,16.360000610351562,17.299999237060547,0.0,44517800.0,-0.9089156823113163,-0.09102085246889917,1178618353545.0,-11815.903870047112,-2646452.7429724648,28840335.49441139
22,TSLA,11000.0,2022-05-05,Tesla,reports,Consumer Discretionary,Automobile Manufacturers,"Palo Alto, California",2020-12-21,1318605.0,2003,,873.280029296875,0.0,945.5999755859375,857.7000122070312,939.02001953125,0.0,30839700.0,3.2985359993023953,1.173383171354447,1180436236645.0,36283.89599232635,9289658.737604808,28876619.390403718
0,A,1000.0,2022-05-06,Agilent Technologies,reports,Health Care,Health Care Equipment,"Santa Clara, California",2000-06-05,1090872.0,1999,,121.08000183105469,0.0,121.87999725341797,118.0,120.87999725341797,0.0,1629000.0,-0.2937882532152703,0.5560679458277586,1180794546700.0,-293.7882532152703,-132953.49760211998,28876325.602150504
1,AAL,2000.0,2022-05-06,American Airlines Group,reports,Industrials,Airlines,"Fort Worth, Texas",2015-03-23,6201.0,1934,,17.84000015258789,0.0,18.469999313354492,17.610000610351562,18.450000762939453,0.0,34360000.0,-0.8526593997125934,0.3725153756446766,1180828906700.0,-1705.3187994251869,-799235.9288087668,28874620.28335108
2,AAP,3000.0,2022-05-06,Advance Auto Parts,reports,Consumer Discretionary,Automotive Retail,"Raleigh, North Carolina",2015-07-09,1158449.0,1932,,202.86000061035156,0.0,203.86000061035156,196.67999267578125,200.25,0.0,794700.0,10.371076170138062,2.0791608407774436,1180829701400.0,31113.22851041419,12825660.908638885,28905733.511861492
3,AAPL,-4000.0,2022-05-06,Apple,reports,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1982-11-30,320193.0,1977,,157.27999877929688,0.23,159.44000244140625,154.17999267578125,156.00999450683594,0.0,116124600.0,-0.22468698458994693,2.201434010848412,1180945826000.0,898.7479383597877,437859.9503917968,28906632.259799853
4,ABBV,5000.0,2022-05-06,AbbVie,reports,Health Care,Pharmaceuticals,"North Chicago, Illinois",2012-12-31,1551152.0,2013 (1888),,152.8300018310547,0.0,153.52000427246094,149.00999450683594,149.67999267578125,0.0,6145600.0,-0.028293470134665023,1.7943296124972796,1180951971600.0,-141.46735067332511,-395795.8704957619,28906490.79244918
5,ABC,-6000.0,2022-05-06,AmerisourceBergen,reports,Health Care,Health Care Distributors,"Chesterbrook, Pennsylvania",2001-08-30,1140859.0,1985,,158.5275421142578,0.0,158.6870603090867,153.5626561970249,153.93152871163588,0.0,1880100.0,0.0372802474314006,1.8605433126266138,1180953851700.0,-223.68148458840358,-98185.65582468298,28906267.110964593
6,ABMD,7000.0,2022-05-06,Abiomed,reports,Health Care,Health Care Equipment,"Danvers, Massachusetts",2018-05-31,815094.0,1981,,257.5400085449219,0.0,270.92999267578125,252.05999755859375,270.92999267578125,0.0,441100.0,0.6245757999534327,2.155990352559819,1180954292800.0,4372.030599674029,4126800.1542404317,28910639.141564265
7,ABT,-8000.0,2022-05-06,Abbott,reports,Health Care,Health Care Equipment,"North Chicago, Illinois",1964-03-31,1800.0,1888,,112.2699966430664,0.0,113.66999816894531,110.97000122070312,112.55000305175781,0.0,4966800.0,-0.564067745134506,-0.03103843049469468,1180959259600.0,4512.541961076048,1669287.2960345908,28915151.683525342
8,ACN,9000.0,2022-05-06,Accenture,reports,Information Technology,IT Consulting & Other Services,"Dublin, Ireland",2011-07-06,1467373.0,1989,,295.739990234375,0.0,297.05999755859375,289.7099914550781,295.6499938964844,0.0,2477000.0,1.634185437580481,0.3407360539393909,1180961736600.0,14707.66893822433,4588161.133737008,28929859.352463566
9,ADBE,-10000.0,2022-05-06,Adobe,reports,Information Technology,Application Software,"San Jose, California",1997-05-05,796343.0,1982,,391.010009765625,0.0,401.260009765625,382.82000732421875,395.0,0.0,3522200.0,0.32214114653803894,0.4108229772739317,1180965258800.0,-3221.4114653803895,-2074267.7944972683,28926637.940998185
10,ADI,-14000.0,2022-05-06,Analog Devices,reports,Information Technology,Semiconductors,"Wilmington, Massachusetts",1999-10-12,6281.0,1965,,155.40647888183594,0.0,158.03424418360098,153.63472883986213,155.82453072665334,0.0,2710400.0,-0.6025511495856896,0.2828566978705136,1180967969200.0,8435.716094199654,2060711.5372995718,28935073.657092385
11,ADM,15000.0,2022-05-06,ADM,reports,Consumer Staples,Agricultural Products,"Chicago, Illinois",1981-07-29,7084.0,1902,,89.31830596923828,0.0,89.72642086644304,87.96454528619752,88.50206858043924,0.0,2597500.0,-0.42526008817719957,0.07288952024438715,1180970566700.0,-6378.901322657994,-1612500.557264779,28928694.755769726
12,ADP,-16000.0,2022-05-06,ADP,reports,Information Technology,Data Processing & Outsourced Services,"Roseland, New Jersey",1981-03-31,8670.0,1949,,216.94000244140625,0.0,218.1999969482422,213.91000366210938,217.1699981689453,0.0,1581600.0,1.4288414349923027,0.47147135626974884,1180972148300.0,-22861.46295987684,-5619313.7041570395,28905833.292809848
13,ADSK,17000.0,2022-05-06,Autodesk,reports,Information Technology,Application Software,"San Rafael, California",1989-12-01,769397.0,1982,,193.77000427246094,0.0,197.64999389648438,187.11000061035156,196.38999938964844,0.0,2921600.0,-0.10680371488980389,0.12327352577569184,1180975069900.0,-1815.6631531266662,308837.385480263,28904017.62965672
14,AEE,-18000.0,2022-05-06,Ameren,reports,Utilities,Multi-Utilities,"St. Louis, Missouri",1991-09-19,1002910.0,1902,,92.06316375732422,0.0,92.80841331675036,91.13905400039297,92.02341620442635,0.0,1800600.0,-0.5248843385074515,-0.046131571233406256,1180976870500.0,9447.918093134127,1407378.3204775997,28913465.547749855
15,AEP,19000.0,2022-05-06,American Electric Power,reports,Utilities,Electric Utilities,"Columbus, Ohio",1957-03-04,4904.0,1906,,98.87000274658203,0.0,99.32640124180358,97.88775397577209,98.71125149449992,0.0,3291000.0,0.07393661820269874,0.0891659823242714,1180980161500.0,1404.795745851276,73123.44722614692,28914870.343495704
16,AES,-20000.0,2022-05-06,AES,reports,Utilities,Independent Power Producers & Energy Traders,"Arlington, Virginia",1998-10-02,874761.0,1981,,20.940000534057617,0.0,21.31999969482422,20.09000015258789,20.979999542236328,0.0,6054100.0,-0.7882067366000804,0.01657665263969523,1180986215600.0,15764.134732001608,1243762.1905816623,28930634.478227705
17,AFL,21000.0,2022-05-06,Aflac,reports,Financials,Life & Health Insurance,"Columbus, Georgia",1999-05-28,4977.0,1955,,57.81547927856445,0.0,58.073630544884,57.02117497362292,57.46797232875931,0.0,3073900.0,1.7610065808991335,0.08300968182106142,1180989289500.0,36981.1381988818,2285552.378999987,28967615.616426587
18,AIG,-22000.0,2022-05-06,AIG,reports,Financials,Property & Casualty Insurance,"New York City, New York",1980-03-31,5272.0,1919,,62.22999954223633,0.0,62.52000045776367,61.189998626708984,62.11000061035156,0.0,5885500.0,0.07635533457055667,0.11964149171313351,1180995175000.0,-1679.8173605522468,15265.689683625245,28965935.799066033
19,AIZ,23000.0,2022-05-06,Assurant,reports,Financials,Multi-line Insurance,"New York City, New York",2007-04-10,1267238.0,1892,,187.86778259277344,0.0,189.9996997429457,186.53284708403652,188.2563090528136,0.0,565200.0,2.0189263052342636,0.6284036204614766,1180995740200.0,46435.30502038806,932632.8027629255,29012371.10408642
20,AMZN,-12000.0,2022-05-06,Amazon,reports,Consumer Discretionary,Internet & Direct Marketing Retail,"Seattle, Washington",2005-11-18,1018724.0,1994,,114.77249908447266,0.0,119.05049896240234,113.08149719238281,114.8499984741211,0.0,124260000.0,-0.5297558256225613,0.1440178586419833,1181308298000.0,6357.069907470735,1132741.9924574501,29018728.173993893
21,CCL,13000.0,2022-05-06,Carnival,reports,Consumer Discretionary,"Hotels, Resorts & Cruise Lines","Miami, Florida",1998-12-22,815097.0,1972,,15.920000076293945,0.0,16.559999465942383,15.59000015258789,16.420000076293945,0.0,43828900.0,-0.9128148984438208,-0.08564394535858248,1181562578700.0,-11866.59367976967,-2658319.3366522347,29006861.580314122
22,TSLA,11000.0,2022-05-06,Tesla,reports,Consumer Discretionary,Automobile Manufacturers,"Palo Alto, California",2020-12-21,1318605.0,2003,,865.6500244140625,0.0,888.0,843.1099853515625,887.0,0.0,24301000.0,3.2958981468068576,1.1848553721243495,1183303875400.0,36254.87961487543,9325913.617219683,29043116.459928997
0,A,1000.0,2022-05-09,Agilent Technologies,reports,Health Care,Health Care Equipment,"Santa Clara, California",2000-06-05,1090872.0,1999,,113.11000061035156,0.0,119.12999725341797,112.63999938964844,119.12999725341797,0.0,1861700.0,-0.3315407120004451,0.554631881475424,1183657777109.0,-331.5407120004451,-133285.03831412044,29042784.919216998
1,AAL,2000.0,2022-05-09,American Airlines Group,reports,Industrials,Airlines,"Fort Worth, Texas",2015-03-23,6201.0,1934,,16.31999969482422,0.0,17.579999923706055,16.209999084472656,17.360000610351562,0.0,37938900.0,-0.8557156784832459,0.37389290753065263,1183695716009.0,-1711.4313569664919,-800947.3601657333,29041073.48786003
2,AAP,3000.0,2022-05-09,Advance Auto Parts,reports,Consumer Discretionary,Automotive Retail,"Raleigh, North Carolina",2015-07-09,1158449.0,1932,,202.63999938964844,0.0,205.42999267578125,198.19000244140625,200.6300048828125,0.0,493500.0,11.416666861453091,2.287808859186818,1183696209509.0,34250.00058435927,12859910.909223244,29075323.48844439
3,AAPL,-4000.0,2022-05-09,Apple,reports,Information Technology,"Technology Hardware, Storage & Peripherals","Cupertino, California",1982-11-30,320193.0,1977,,152.05999755859375,0.0,155.8300018310547,151.49000549316406,154.92999267578125,0.0,131577900.0,-0.2496052209998106,2.4054741363345786,1183827787409.0,998.4208839992424,438858.3712757961,29076321.90932839
4,ABBV,5000.0,2022-05-09,AbbVie,reports,Health Care,Pharmaceuticals,"North Chicago, Illinois",2012-12-31,1551152.0,2013 (1888),,150.9600067138672,0.0,153.5399932861328,148.92999267578125,151.6199951171875,0.0,6969000.0,-0.0072339264920920415,1.994514264695664,1183834756409.0,-36.16963246046021,-395832.0401282224,29076285.73969593
5,ABC,-6000.0,2022-05-09,AmerisourceBergen,reports,Health Care,Health Care Distributors,"Chesterbrook, Pennsylvania",2001-08-30,1140859.0,1985,,156.84268188476562,0.0,159.09581933070075,156.13482940590308,157.77981704746077,0.0,1936800.0,0.038968434746088645,2.0686160940449705,1183836693209.0,-233.81060847653188,-98419.46643315951,29076051.929087453
6,ABMD,7000.0,2022-05-09,Abiomed,reports,Health Care,Health Care Equipment,"Danvers, Massachusetts",2018-05-31,815094.0,1981,,234.10000610351562,0.0,253.8699951171875,232.47000122070312,253.4499969482422,0.0,555300.0,0.4925784441476968,2.3382749185711593,1183837248509.0,3448.049109033878,4130248.2033494655,29079499.978196487
7,ABT,-8000.0,2022-05-09,Abbott,reports,Health Care,Health Care Equipment,"North Chicago, Illinois",1964-03-31,1800.0,1888,,107.38999938964844,0.0,111.19999694824219,106.94000244140625,110.69000244140625,0.0,6478200.0,-0.5412644314833459,-0.05331134001612838,1183843726709.0,4330.115451866767,1673617.4114864576,29083830.093648355
8,ACN,9000.0,2022-05-09,Accenture,reports,Information Technology,IT Consulting & Other Services,"Dublin, Ireland",2011-07-06,1467373.0,1989,,287.489990234375,0.0,292.489990234375,285.8599853515625,290.6600036621094,0.0,2584100.0,1.6770648279013474,0.3320226697641032,1183846310809.0,15093.583451112127,4603254.71718812,29098923.677099466
9,ADBE,-10000.0,2022-05-09,Adobe,reports,Information Technology,Application Software,"San Jose, California",1997-05-05,796343.0,1982,,376.9100036621094,0.0,389.6300048828125,374.8599853515625,381.95001220703125,0.0,4324900.0,0.3110369629037696,0.39567684764327554,1183850635709.0,-3110.369629037696,-2077378.164126306,29095813.30747043
10,ADI,-14000.0,2022-05-09,Analog Devices,reports,Information Technology,Semiconductors,"Wilmington, Massachusetts",1999-10-12,6281.0,1965,,151.54444885253906,0.0,155.3069305055559,151.07662569358027,153.48540919924181,0.0,4123100.0,-0.5979293534793123,0.26829728999819535,1183854758809.0,8371.010948710373,2069082.5482482822,29104184.31841914
11,ADM,15000.0,2022-05-09,ADM,reports,Consumer Staples,Agricultural Products,"Chicago, Illinois",1981-07-29,7084.0,1902,,83.97293853759766,0.0,88.14371633440837,83.60463344427524,88.11384760166123,0.0,4329000.0,-0.44588575052783447,0.08060445106308908,1183859087809.0,-6688.286257917517,-1619188.8435226965,29097496.03216122
12,ADP,-16000.0,2022-05-09,ADP,reports,Information Technology,Data Processing & Outsourced Services,"Roseland, New Jersey",1981-03-31,8670.0,1949,,209.7899932861328,0.0,215.22999572753906,209.13999938964844,214.0399932861328,0.0,2602600.0,1.498304774605481,0.48851829228085447,1183861690409.0,-23972.876393687697,-5643286.580550727,29073523.155767534
13,ADSK,17000.0,2022-05-09,Autodesk,reports,Information Technology,Application Software,"San Rafael, California",1989-12-01,769397.0,1982,,186.32000732421875,0.0,191.91000366210938,185.02999877929688,189.3300018310547,0.0,3236800.0,-0.11187371520577401,0.13073058365943022,1183864927209.0,-1901.853158498158,306935.5323217648,29071621.302609038
14,AEE,-18000.0,2022-05-09,Ameren,reports,Utilities,Multi-Utilities,"St. Louis, Missouri",1991-09-19,1002910.0,1902,,92.09297180175781,0.0,92.7885350193184,90.59253391122513,91.60607754946541,0.0,1699100.0,-0.5057268775139903,-0.03262218442412175,1183866626309.0,9103.083795251825,1416481.4042728515,29080724.38640429
15,AEP,19000.0,2022-05-09,American Electric Power,reports,Utilities,Electric Utilities,"Columbus, Ohio",1957-03-04,4904.0,1906,,99.69000244140625,0.78,100.73999786376953,97.80000305175781,98.9000015258789,0.0,3170300.0,0.08249305556130865,0.10346229738400244,1183869796609.0,1567.3680556648644,74690.81528181178,29082291.754459955
16,AES,-20000.0,2022-05-09,AES,reports,Utilities,Independent Power Producers & Energy Traders,"Arlington, Virginia",1998-10-02,874761.0,1981,,20.059999465942383,0.0,20.959999084472656,19.920000076293945,20.770000457763672,0.0,7248600.0,-0.7987762165244922,0.0328842041846709,1183877045209.0,15975.524330489843,1259737.7149121522,29098267.278790444
17,AFL,21000.0,2022-05-09,Aflac,reports,Financials,Life & Health Insurance,"Columbus, Georgia",1999-05-28,4977.0,1955,,57.15024948120117,0.0,57.745976751288964,56.69352120075614,57.3388955663026,0.0,3130100.0,1.8489656531761207,0.10301637989879882,1183880175309.0,38828.278716698536,2324380.657716686,29137095.557507142
18,AIG,-22000.0,2022-05-09,AIG,reports,Financials,Property & Casualty Insurance,"New York City, New York",1980-03-31,5272.0,1919,,59.61000061035156,0.0,62.33000183105469,59.2599983215332,61.61000061035156,0.0,6605600.0,0.043040076840950514,0.13399913830814372,1183886780909.0,-946.8816905009113,14318.807993124334,29136148.67581664
19,AIZ,23000.0,2022-05-09,Assurant,reports,Financials,Multi-line Insurance,"New York City, New York",2007-04-10,1267238.0,1892,,180.28652954101562,0.0,187.25013579251967,179.40984818371194,186.18416957841987,0.0,510200.0,2.024434284432938,0.6400313706975294,1183887291109.0,46561.98854195757,979194.7913048831,29182710.664358597
